dateRep,cases,deaths,country
04/05/2020,53,0,Eswatini
27/04/2020,37,0,Eswatini
20/04/2020,8,1,Eswatini
13/04/2020,5,0,Eswatini
06/04/2020,0,0,Eswatini
30/03/2020,5,0,Eswatini
23/03/2020,3,0,Eswatini
16/03/2020,1,0,Eswatini
08/02/2021,3954,45,Ethiopia
01/02/2021,4617,37,Ethiopia
25/01/2021,2572,36,Ethiopia
18/01/2021,2579,27,Ethiopia
11/01/2021,2994,55,Ethiopia
04/01/2021,2477,36,Ethiopia
28/12/2020,3194,59,Ethiopia
21/12/2020,3182,47,Ethiopia
14/12/2020,3474,59,Ethiopia
07/12/2020,3761,47,Ethiopia
30/11/2020,3749,53,Ethiopia
23/11/2020,3065,78,Ethiopia
16/11/2020,3045,46,Ethiopia
09/11/2020,3092,45,Ethiopia
02/11/2020,3240,52,Ethiopia
26/10/2020,4206,74,Ethiopia
19/10/2020,4842,65,Ethiopia
12/10/2020,5476,65,Ethiopia
05/10/2020,5487,52,Ethiopia
28/09/2020,4512,74,Ethiopia
21/09/2020,4519,83,Ethiopia
14/09/2020,5629,95,Ethiopia
07/09/2020,7550,125,Ethiopia
31/08/2020,10451,115,Ethiopia
24/08/2020,10795,150,Ethiopia
17/08/2020,7058,121,Ethiopia
10/08/2020,4819,123,Ethiopia
03/08/2020,4031,61,Ethiopia
27/07/2020,4465,56,Ethiopia
20/07/2020,1943,40,Ethiopia
13/07/2020,1714,24,Ethiopia
06/07/2020,157,5,Ethiopia
29/06/2020,1157,24,Ethiopia
22/06/2020,1187,17,Ethiopia
15/06/2020,1325,30,Ethiopia
08/06/2020,848,16,Ethiopia
01/06/2020,590,6,Ethiopia
25/05/2020,265,0,Ethiopia
18/05/2020,78,0,Ethiopia
11/05/2020,104,2,Ethiopia
04/05/2020,12,0,Ethiopia
27/04/2020,15,0,Ethiopia
20/04/2020,37,0,Ethiopia
13/04/2020,28,1,Ethiopia
06/04/2020,27,2,Ethiopia
30/03/2020,5,0,Ethiopia
23/03/2020,7,0,Ethiopia
16/03/2020,4,0,Ethiopia
08/02/2021,8,0,Falkland Islands (Malvinas)
01/02/2021,3,0,Falkland Islands (Malvinas)
25/01/2021,5,0,Falkland Islands (Malvinas)
18/01/2021,3,0,Falkland Islands (Malvinas)
11/01/2021,0,0,Falkland Islands (Malvinas)
04/01/2021,1,0,Falkland Islands (Malvinas)
28/12/2020,5,0,Falkland Islands (Malvinas)
21/12/2020,4,0,Falkland Islands (Malvinas)
14/12/2020,2,0,Falkland Islands (Malvinas)
07/12/2020,0,0,Falkland Islands (Malvinas)
30/11/2020,1,0,Falkland Islands (Malvinas)
23/11/2020,1,0,Falkland Islands (Malvinas)
16/11/2020,2,0,Falkland Islands (Malvinas)
09/11/2020,0,0,Falkland Islands (Malvinas)
02/11/2020,0,0,Falkland Islands (Malvinas)
26/10/2020,0,0,Falkland Islands (Malvinas)
19/10/2020,0,0,Falkland Islands (Malvinas)
12/10/2020,0,0,Falkland Islands (Malvinas)
05/10/2020,0,0,Falkland Islands (Malvinas)
28/09/2020,0,0,Falkland Islands (Malvinas)
21/09/2020,0,0,Falkland Islands (Malvinas)
14/09/2020,0,0,Falkland Islands (Malvinas)
07/09/2020,0,0,Falkland Islands (Malvinas)
31/08/2020,0,0,Falkland Islands (Malvinas)
24/08/2020,0,0,Falkland Islands (Malvinas)
17/08/2020,0,0,Falkland Islands (Malvinas)
10/08/2020,0,0,Falkland Islands (Malvinas)
03/08/2020,0,0,Falkland Islands (Malvinas)
27/07/2020,0,0,Falkland Islands (Malvinas)
20/07/2020,0,0,Falkland Islands (Malvinas)
13/07/2020,0,0,Falkland Islands (Malvinas)
06/07/2020,0,0,Falkland Islands (Malvinas)
29/06/2020,0,0,Falkland Islands (Malvinas)
22/06/2020,0,0,Falkland Islands (Malvinas)
15/06/2020,0,0,Falkland Islands (Malvinas)
08/06/2020,0,0,Falkland Islands (Malvinas)
01/06/2020,0,0,Falkland Islands (Malvinas)
25/05/2020,0,0,Falkland Islands (Malvinas)
18/05/2020,0,0,Falkland Islands (Malvinas)
11/05/2020,0,0,Falkland Islands (Malvinas)
04/05/2020,0,0,Falkland Islands (Malvinas)
27/04/2020,2,0,Falkland Islands (Malvinas)
20/04/2020,6,0,Falkland Islands (Malvinas)
13/04/2020,3,0,Falkland Islands (Malvinas)
06/04/2020,2,0,Falkland Islands (Malvinas)
08/02/2021,2,0,Faroe Islands
01/02/2021,2,0,Faroe Islands
25/01/2021,3,0,Faroe Islands
18/01/2021,3,0,Faroe Islands
11/01/2021,26,1,Faroe Islands
04/01/2021,38,0,Faroe Islands
28/12/2020,36,0,Faroe Islands
21/12/2020,18,0,Faroe Islands
14/12/2020,18,0,Faroe Islands
07/12/2020,8,0,Faroe Islands
30/11/2020,2,0,Faroe Islands
23/11/2020,2,0,Faroe Islands
16/11/2020,1,0,Faroe Islands
09/11/2020,2,0,Faroe Islands
02/11/2020,5,0,Faroe Islands
26/10/2020,5,0,Faroe Islands
19/10/2020,8,0,Faroe Islands
12/10/2020,3,0,Faroe Islands
05/10/2020,14,0,Faroe Islands
28/09/2020,26,0,Faroe Islands
21/09/2020,11,0,Faroe Islands
14/09/2020,10,0,Faroe Islands
07/09/2020,2,0,Faroe Islands
31/08/2020,27,0,Faroe Islands
24/08/2020,12,0,Faroe Islands
17/08/2020,81,0,Faroe Islands
10/08/2020,66,0,Faroe Islands
03/08/2020,34,0,Faroe Islands
27/07/2020,0,0,Faroe Islands
20/07/2020,3,0,Faroe Islands
13/07/2020,1,0,Faroe Islands
06/07/2020,0,0,Faroe Islands
29/06/2020,0,0,Faroe Islands
22/06/2020,0,0,Faroe Islands
15/06/2020,0,0,Faroe Islands
08/06/2020,0,0,Faroe Islands
01/06/2020,0,0,Faroe Islands
25/05/2020,0,0,Faroe Islands
18/05/2020,0,0,Faroe Islands
11/05/2020,0,0,Faroe Islands
04/05/2020,0,0,Faroe Islands
27/04/2020,2,0,Faroe Islands
20/04/2020,1,0,Faroe Islands
13/04/2020,3,0,Faroe Islands
06/04/2020,22,0,Faroe Islands
30/03/2020,44,0,Faroe Islands
23/03/2020,106,0,Faroe Islands
16/03/2020,6,0,Faroe Islands
09/03/2020,3,0,Faroe Islands
08/02/2021,1,0,Fiji
01/02/2021,0,0,Fiji
25/01/2021,0,0,Fiji
18/01/2021,2,0,Fiji
11/01/2021,4,0,Fiji
04/01/2021,3,0,Fiji
28/12/2020,0,0,Fiji
21/12/2020,0,0,Fiji
14/12/2020,2,0,Fiji
07/12/2020,2,0,Fiji
30/11/2020,7,0,Fiji
23/11/2020,0,0,Fiji
16/11/2020,1,0,Fiji
09/11/2020,0,0,Fiji
02/11/2020,1,0,Fiji
26/10/2020,1,0,Fiji
19/10/2020,0,0,Fiji
12/10/2020,0,0,Fiji
05/10/2020,0,0,Fiji
28/09/2020,0,0,Fiji
21/09/2020,0,0,Fiji
14/09/2020,1,0,Fiji
07/09/2020,3,0,Fiji
31/08/2020,0,1,Fiji
24/08/2020,0,0,Fiji
17/08/2020,1,0,Fiji
10/08/2020,0,0,Fiji
03/08/2020,0,1,Fiji
27/07/2020,1,0,Fiji
20/07/2020,0,0,Fiji
13/07/2020,8,0,Fiji
06/07/2020,0,0,Fiji
29/06/2020,0,0,Fiji
22/06/2020,0,0,Fiji
15/06/2020,0,0,Fiji
08/06/2020,0,0,Fiji
01/06/2020,0,0,Fiji
25/05/2020,0,0,Fiji
18/05/2020,0,0,Fiji
11/05/2020,0,0,Fiji
04/05/2020,0,0,Fiji
27/04/2020,1,0,Fiji
20/04/2020,1,0,Fiji
13/04/2020,2,0,Fiji
06/04/2020,9,0,Fiji
30/03/2020,2,0,Fiji
23/03/2020,3,0,Fiji
08/02/2021,2487,24,Finland
01/02/2021,2902,22,Finland
25/01/2021,2243,34,Finland
18/01/2021,1747,24,Finland
11/01/2021,1671,32,Finland
04/01/2021,1782,19,Finland
28/12/2020,1975,57,Finland
21/12/2020,2352,28,Finland
14/12/2020,3179,46,Finland
07/12/2020,3002,22,Finland
30/11/2020,2990,18,Finland
23/11/2020,2324,6,Finland
16/11/2020,1518,7,Finland
09/11/2020,1506,4,Finland
02/11/2020,1443,5,Finland
26/10/2020,1424,2,Finland
19/10/2020,1426,5,Finland
12/10/2020,1460,1,Finland
05/10/2020,856,2,Finland
28/09/2020,702,4,Finland
21/09/2020,400,2,Finland
14/09/2020,289,1,Finland
07/09/2020,214,1,Finland
31/08/2020,157,1,Finland
24/08/2020,189,1,Finland
17/08/2020,147,2,Finland
10/08/2020,131,2,Finland
03/08/2020,60,0,Finland
27/07/2020,55,1,Finland
20/07/2020,46,0,Finland
13/07/2020,20,0,Finland
06/07/2020,81,0,Finland
29/06/2020,48,2,Finland
22/06/2020,39,0,Finland
15/06/2020,123,3,Finland
08/06/2020,122,3,Finland
01/06/2020,280,13,Finland
25/05/2020,232,9,Finland
18/05/2020,385,31,Finland
11/05/2020,708,37,Finland
04/05/2020,678,40,Finland
27/04/2020,793,96,Finland
20/04/2020,809,38,Finland
13/04/2020,1047,29,Finland
06/04/2020,709,16,Finland
30/03/2020,592,10,Finland
23/03/2020,359,1,Finland
16/03/2020,237,0,Finland
09/03/2020,24,0,Finland
02/03/2020,5,0,Finland
24/02/2020,0,0,Finland
17/02/2020,0,0,Finland
10/02/2020,0,0,Finland
03/02/2020,1,0,Finland
27/01/2020,0,0,Finland
20/01/2020,0,0,Finland
13/01/2020,0,0,Finland
06/01/2020,0,0,Finland
08/02/2021,139934,2908,France
01/02/2021,143497,3008,France
25/01/2021,142628,2766,France
18/01/2021,127733,2533,France
11/01/2021,127528,2713,France
04/01/2021,93082,1928,France
28/12/2020,89292,2560,France
21/12/2020,96502,2638,France
14/12/2020,84355,2756,France
07/12/2020,74014,2830,France
30/11/2020,78275,3593,France
23/11/2020,158381,4184,France
16/11/2020,194503,4109,France
09/11/2020,373409,3420,France
02/11/2020,275408,2258,France
26/10/2020,241473,1284,France
19/10/2020,162060,747,France
12/10/2020,115804,500,France
05/10/2020,80601,503,France
28/09/2020,84806,442,France
21/09/2020,72669,369,France
14/09/2020,56317,215,France
07/09/2020,46834,95,France
31/08/2020,35044,93,France
24/08/2020,24363,103,France
17/08/2020,20615,86,France
10/08/2020,10002,59,France
03/08/2020,7391,73,France
27/07/2020,5854,40,France
20/07/2020,3922,148,France
13/07/2020,3792,111,France
06/07/2020,4024,115,France
29/06/2020,2559,138,France
22/06/2020,3157,233,France
15/06/2020,3243,252,France
08/06/2020,2224,353,France
01/06/2020,6832,435,France
25/05/2020,2510,656,France
18/05/2020,3348,1331,France
11/05/2020,7776,1485,France
04/05/2020,6712,2039,France
27/04/2020,11969,3138,France
20/04/2020,17203,5325,France
13/04/2020,24925,6315,France
06/04/2020,30304,5472,France
30/03/2020,24156,1932,France
23/03/2020,10595,547,France
16/03/2020,4297,108,France
09/03/2020,996,17,France
02/03/2020,118,1,France
24/02/2020,0,0,France
17/02/2020,1,1,France
10/02/2020,5,0,France
03/02/2020,3,0,France
27/01/2020,3,0,France
20/01/2020,0,0,France
13/01/2020,0,0,France
06/01/2020,0,0,France
08/02/2021,125,2,French Polynesia
01/02/2021,425,5,French Polynesia
25/01/2021,0,0,French Polynesia
18/01/2021,394,4,French Polynesia
11/01/2021,315,8,French Polynesia
04/01/2021,376,6,French Polynesia
28/12/2020,368,5,French Polynesia
21/12/2020,435,7,French Polynesia
14/12/2020,640,17,French Polynesia
07/12/2020,1011,6,French Polynesia
30/11/2020,1118,10,French Polynesia
23/11/2020,1272,10,French Polynesia
16/11/2020,1711,14,French Polynesia
09/11/2020,2733,10,French Polynesia
02/11/2020,1465,9,French Polynesia
26/10/2020,2000,6,French Polynesia
19/10/2020,1105,4,French Polynesia
12/10/2020,728,2,French Polynesia
05/10/2020,632,3,French Polynesia
28/09/2020,14,3,French Polynesia
21/09/2020,427,0,French Polynesia
14/09/2020,197,2,French Polynesia
07/09/2020,274,0,French Polynesia
31/08/2020,184,0,French Polynesia
24/08/2020,44,0,French Polynesia
17/08/2020,130,0,French Polynesia
10/08/2020,0,0,French Polynesia
03/08/2020,0,0,French Polynesia
27/07/2020,0,0,French Polynesia
20/07/2020,0,0,French Polynesia
13/07/2020,0,0,French Polynesia
06/07/2020,0,0,French Polynesia
29/06/2020,2,0,French Polynesia
22/06/2020,0,0,French Polynesia
15/06/2020,0,0,French Polynesia
08/06/2020,0,0,French Polynesia
01/06/2020,0,0,French Polynesia
25/05/2020,0,0,French Polynesia
18/05/2020,0,0,French Polynesia
11/05/2020,2,0,French Polynesia
04/05/2020,1,0,French Polynesia
27/04/2020,2,0,French Polynesia
20/04/2020,2,0,French Polynesia
13/04/2020,12,0,French Polynesia
06/04/2020,6,0,French Polynesia
30/03/2020,17,0,French Polynesia
23/03/2020,18,0,French Polynesia
08/02/2021,504,3,Gabon
01/02/2021,542,1,Gabon
25/01/2021,512,1,Gabon
18/01/2021,159,0,Gabon
11/01/2021,135,0,Gabon
04/01/2021,95,2,Gabon
28/12/2020,90,0,Gabon
21/12/2020,69,1,Gabon
14/12/2020,97,3,Gabon
07/12/2020,63,1,Gabon
30/11/2020,60,0,Gabon
23/11/2020,69,1,Gabon
16/11/2020,40,3,Gabon
09/11/2020,54,0,Gabon
02/11/2020,49,1,Gabon
26/10/2020,38,0,Gabon
19/10/2020,46,0,Gabon
12/10/2020,38,0,Gabon
05/10/2020,69,0,Gabon
28/09/2020,32,1,Gabon
21/09/2020,53,0,Gabon
14/09/2020,42,0,Gabon
07/09/2020,96,0,Gabon
31/08/2020,117,0,Gabon
24/08/2020,163,2,Gabon
17/08/2020,302,0,Gabon
10/08/2020,392,1,Gabon
03/08/2020,547,1,Gabon
27/07/2020,669,3,Gabon
20/07/2020,373,0,Gabon
13/07/2020,322,2,Gabon
06/07/2020,411,4,Gabon
29/06/2020,781,6,Gabon
22/06/2020,965,11,Gabon
15/06/2020,362,2,Gabon
08/06/2020,446,4,Gabon
01/06/2020,721,5,Gabon
25/05/2020,614,1,Gabon
18/05/2020,659,3,Gabon
11/05/2020,326,3,Gabon
04/05/2020,159,2,Gabon
27/04/2020,67,2,Gabon
20/04/2020,52,0,Gabon
13/04/2020,36,0,Gabon
06/04/2020,14,0,Gabon
30/03/2020,1,0,Gabon
23/03/2020,5,1,Gabon
16/03/2020,1,0,Gabon
08/02/2021,98,3,Gambia
01/02/2021,131,3,Gambia
25/01/2021,98,1,Gambia
18/01/2021,34,2,Gambia
11/01/2021,70,0,Gambia
04/01/2021,9,2,Gambia
28/12/2020,8,0,Gambia
21/12/2020,7,0,Gambia
14/12/2020,12,0,Gambia
07/12/2020,36,0,Gambia
30/11/2020,8,0,Gambia
23/11/2020,24,1,Gambia
16/11/2020,18,1,Gambia
09/11/2020,12,2,Gambia
02/11/2020,12,0,Gambia
26/10/2020,11,1,Gambia
19/10/2020,17,1,Gambia
12/10/2020,38,2,Gambia
05/10/2020,25,4,Gambia
28/09/2020,43,3,Gambia
21/09/2020,121,5,Gambia
14/09/2020,208,4,Gambia
07/09/2020,234,3,Gambia
31/08/2020,526,12,Gambia
24/08/2020,565,21,Gambia
17/08/2020,637,40,Gambia
10/08/2020,737,14,Gambia
03/08/2020,221,3,Gambia
27/07/2020,184,2,Gambia
20/07/2020,29,1,Gambia
13/07/2020,7,1,Gambia
06/07/2020,12,0,Gambia
29/06/2020,8,0,Gambia
22/06/2020,9,1,Gambia
15/06/2020,2,0,Gambia
08/06/2020,1,0,Gambia
01/06/2020,0,0,Gambia
25/05/2020,2,0,Gambia
18/05/2020,3,0,Gambia
11/05/2020,3,0,Gambia
04/05/2020,7,0,Gambia
27/04/2020,0,0,Gambia
20/04/2020,1,0,Gambia
13/04/2020,5,0,Gambia
06/04/2020,1,0,Gambia
30/03/2020,2,1,Gambia
23/03/2020,1,0,Gambia
08/02/2021,3269,104,Georgia
01/02/2021,4535,123,Georgia
25/01/2021,5901,113,Georgia
18/01/2021,8135,162,Georgia
11/01/2021,10017,168,Georgia
04/01/2021,7620,210,Georgia
28/12/2020,12681,278,Georgia
21/12/2020,18399,301,Georgia
14/12/2020,26087,299,Georgia
07/12/2020,29392,273,Georgia
30/11/2020,26894,255,Georgia
23/11/2020,25855,279,Georgia
16/11/2020,22155,234,Georgia
09/11/2020,18101,157,Georgia
02/11/2020,12276,127,Georgia
26/10/2020,12826,79,Georgia
19/10/2020,5683,51,Georgia
12/10/2020,3676,35,Georgia
05/10/2020,2566,22,Georgia
28/09/2020,1857,8,Georgia
21/09/2020,1303,1,Georgia
14/09/2020,752,0,Georgia
07/09/2020,153,0,Georgia
31/08/2020,76,2,Georgia
24/08/2020,70,0,Georgia
17/08/2020,91,0,Georgia
10/08/2020,73,0,Georgia
03/08/2020,40,1,Georgia
27/07/2020,109,1,Georgia
20/07/2020,33,0,Georgia
13/07/2020,42,0,Georgia
06/07/2020,27,0,Georgia
29/06/2020,18,1,Georgia
22/06/2020,29,0,Georgia
15/06/2020,71,1,Georgia
08/06/2020,25,1,Georgia
01/06/2020,53,0,Georgia
25/05/2020,29,0,Georgia
18/05/2020,66,2,Georgia
11/05/2020,46,1,Georgia
04/05/2020,103,3,Georgia
27/04/2020,92,2,Georgia
20/04/2020,137,1,Georgia
13/04/2020,83,1,Georgia
06/04/2020,84,2,Georgia
30/03/2020,36,0,Georgia
23/03/2020,24,0,Georgia
16/03/2020,17,0,Georgia
09/03/2020,10,0,Georgia
02/03/2020,3,0,Georgia
24/02/2020,0,0,Georgia
17/02/2020,0,0,Georgia
10/02/2020,0,0,Georgia
03/02/2020,0,0,Georgia
27/01/2020,0,0,Georgia
20/01/2020,0,0,Georgia
13/01/2020,0,0,Georgia
06/01/2020,0,0,Georgia
08/02/2021,66574,4555,Germany
01/02/2021,80306,5033,Germany
25/01/2021,101006,5454,Germany
18/01/2021,119635,5947,Germany
11/01/2021,145511,6112,Germany
04/01/2021,123679,4448,Germany
28/12/2020,141182,3851,Germany
21/12/2020,173574,4300,Germany
14/12/2020,153424,3056,Germany
07/12/2020,129785,2671,Germany
30/11/2020,124736,2136,Germany
23/11/2020,127806,1565,Germany
16/11/2020,129459,1195,Germany
09/11/2020,126841,822,Germany
02/11/2020,107161,474,Germany
26/10/2020,71567,267,Germany
19/10/2020,40968,168,Germany
12/10/2020,24712,87,Germany
05/10/2020,15287,74,Germany
28/09/2020,12995,74,Germany
21/09/2020,11982,36,Germany
14/09/2020,9556,25,Germany
07/09/2020,8418,27,Germany
31/08/2020,8806,26,Germany
24/08/2020,9561,40,Germany
17/08/2020,7687,35,Germany
10/08/2020,5925,49,Germany
03/08/2020,4793,30,Germany
27/07/2020,3786,32,Germany
20/07/2020,2860,22,Germany
13/07/2020,2409,48,Germany
06/07/2020,2793,55,Germany
29/06/2020,3402,76,Germany
22/06/2020,3898,94,Germany
15/06/2020,2268,117,Germany
08/06/2020,2378,163,Germany
01/06/2020,3245,254,Germany
25/05/2020,3873,322,Germany
18/05/2020,5122,518,Germany
11/05/2020,6400,725,Germany
04/05/2020,7982,942,Germany
27/04/2020,13521,1346,Germany
20/04/2020,18656,1605,Germany
13/04/2020,27625,1365,Germany
06/04/2020,38093,979,Germany
30/03/2020,32524,361,Germany
23/03/2020,19936,82,Germany
16/03/2020,3936,12,Germany
09/03/2020,773,0,Germany
02/03/2020,114,0,Germany
24/02/2020,0,0,Germany
17/02/2020,2,0,Germany
10/02/2020,4,0,Germany
03/02/2020,9,0,Germany
27/01/2020,0,0,Germany
20/01/2020,0,0,Germany
13/01/2020,0,0,Germany
06/01/2020,0,0,Germany
08/02/2021,5318,56,Ghana
01/02/2021,4875,44,Ghana
25/01/2021,4421,26,Ghana
18/01/2021,1484,8,Ghana
11/01/2021,1062,3,Ghana
04/01/2021,665,2,Ghana
28/12/2020,850,2,Ghana
21/12/2020,639,4,Ghana
14/12/2020,740,2,Ghana
07/12/2020,705,2,Ghana
30/11/2020,695,0,Ghana
23/11/2020,751,1,Ghana
16/11/2020,921,2,Ghana
09/11/2020,1078,0,Ghana
02/11/2020,434,4,Ghana
26/10/2020,380,6,Ghana
19/10/2020,305,4,Ghana
12/10/2020,176,3,Ghana
05/10/2020,442,4,Ghana
28/09/2020,383,2,Ghana
21/09/2020,570,11,Ghana
14/09/2020,657,3,Ghana
07/09/2020,572,7,Ghana
31/08/2020,700,15,Ghana
24/08/2020,973,30,Ghana
17/08/2020,1529,16,Ghana
10/08/2020,3989,33,Ghana
03/08/2020,4045,14,Ghana
27/07/2020,5302,20,Ghana
20/07/2020,3149,9,Ghana
13/07/2020,4433,17,Ghana
06/07/2020,2734,10,Ghana
29/06/2020,3197,27,Ghana
22/06/2020,2190,31,Ghana
15/06/2020,2326,10,Ghana
08/06/2020,1568,8,Ghana
01/06/2020,1387,4,Ghana
25/05/2020,948,3,Ghana
18/05/2020,1472,7,Ghana
11/05/2020,2094,4,Ghana
04/05/2020,619,7,Ghana
27/04/2020,508,2,Ghana
20/04/2020,476,1,Ghana
13/04/2020,352,3,Ghana
06/04/2020,62,0,Ghana
30/03/2020,128,4,Ghana
23/03/2020,22,1,Ghana
16/03/2020,2,0,Ghana
08/02/2021,73,6,Gibraltar
01/02/2021,148,14,Gibraltar
25/01/2021,296,20,Gibraltar
18/01/2021,500,27,Gibraltar
11/01/2021,764,8,Gibraltar
04/01/2021,700,2,Gibraltar
28/12/2020,462,0,Gibraltar
21/12/2020,169,1,Gibraltar
14/12/2020,22,0,Gibraltar
07/12/2020,39,0,Gibraltar
30/11/2020,56,1,Gibraltar
23/11/2020,56,3,Gibraltar
16/11/2020,109,1,Gibraltar
09/11/2020,90,0,Gibraltar
02/11/2020,36,0,Gibraltar
26/10/2020,96,0,Gibraltar
19/10/2020,86,0,Gibraltar
12/10/2020,53,0,Gibraltar
05/10/2020,53,0,Gibraltar
28/09/2020,29,0,Gibraltar
21/09/2020,20,0,Gibraltar
14/09/2020,15,0,Gibraltar
07/09/2020,30,0,Gibraltar
31/08/2020,56,0,Gibraltar
24/08/2020,14,0,Gibraltar
17/08/2020,18,0,Gibraltar
10/08/2020,9,0,Gibraltar
03/08/2020,3,0,Gibraltar
27/07/2020,5,0,Gibraltar
20/07/2020,0,0,Gibraltar
13/07/2020,2,0,Gibraltar
06/07/2020,1,0,Gibraltar
29/06/2020,1,0,Gibraltar
22/06/2020,0,0,Gibraltar
15/06/2020,1,0,Gibraltar
08/06/2020,6,0,Gibraltar
01/06/2020,18,0,Gibraltar
25/05/2020,4,0,Gibraltar
18/05/2020,1,0,Gibraltar
11/05/2020,2,0,Gibraltar
04/05/2020,3,0,Gibraltar
27/04/2020,8,0,Gibraltar
20/04/2020,4,0,Gibraltar
13/04/2020,26,0,Gibraltar
06/04/2020,38,0,Gibraltar
30/03/2020,50,0,Gibraltar
23/03/2020,15,0,Gibraltar
08/02/2021,6989,176,Greece
01/02/2021,4977,150,Greece
25/01/2021,3373,177,Greece
18/01/2021,3869,206,Greece
11/01/2021,4639,306,Greece
04/01/2021,4168,285,Greece
28/12/2020,4859,500,Greece
21/12/2020,6538,547,Greece
14/12/2020,9063,622,Greece
07/12/2020,11244,682,Greece
30/11/2020,12608,691,Greece
23/11/2020,17414,524,Greece
16/11/2020,17507,322,Greece
09/11/2020,15769,149,Greece
02/11/2020,10147,61,Greece
26/10/2020,5412,65,Greece
19/10/2020,3012,60,Greece
12/10/2020,2516,40,Greece
05/10/2020,2398,30,Greece
28/09/2020,2302,41,Greece
21/09/2020,1902,33,Greece
14/09/2020,1716,21,Greece
07/09/2020,1390,22,Greece
31/08/2020,1470,20,Greece
24/08/2020,1589,14,Greece
17/08/2020,1452,16,Greece
10/08/2020,961,4,Greece
03/08/2020,469,6,Greece
27/07/2020,186,8,Greece
20/07/2020,204,1,Greece
13/07/2020,284,1,Greece
06/07/2020,143,1,Greece
29/06/2020,110,1,Greece
22/06/2020,145,7,Greece
15/06/2020,124,3,Greece
08/06/2020,80,5,Greece
01/06/2020,39,4,Greece
25/05/2020,44,8,Greece
18/05/2020,118,12,Greece
11/05/2020,90,7,Greece
04/05/2020,120,14,Greece
27/04/2020,271,20,Greece
20/04/2020,121,12,Greece
13/04/2020,379,25,Greece
06/04/2020,579,35,Greece
30/03/2020,532,23,Greece
23/03/2020,293,11,Greece
16/03/2020,258,4,Greece
09/03/2020,66,0,Greece
02/03/2020,7,0,Greece
24/02/2020,0,0,Greece
17/02/2020,0,0,Greece
10/02/2020,0,0,Greece
03/02/2020,0,0,Greece
27/01/2020,0,0,Greece
20/01/2020,0,0,Greece
13/01/2020,0,0,Greece
06/01/2020,0,0,Greece
08/02/2021,0,0,Greenland
01/02/2021,0,0,Greenland
25/01/2021,0,0,Greenland
18/01/2021,3,0,Greenland
11/01/2021,0,0,Greenland
04/01/2021,1,0,Greenland
28/12/2020,7,0,Greenland
21/12/2020,0,0,Greenland
14/12/2020,1,0,Greenland
07/12/2020,0,0,Greenland
30/11/2020,0,0,Greenland
23/11/2020,1,0,Greenland
16/11/2020,0,0,Greenland
09/11/2020,0,0,Greenland
02/11/2020,0,0,Greenland
26/10/2020,1,0,Greenland
19/10/2020,0,0,Greenland
12/10/2020,2,0,Greenland
05/10/2020,0,0,Greenland
28/09/2020,0,0,Greenland
21/09/2020,0,0,Greenland
14/09/2020,0,0,Greenland
07/09/2020,0,0,Greenland
31/08/2020,0,0,Greenland
24/08/2020,0,0,Greenland
17/08/2020,0,0,Greenland
10/08/2020,0,0,Greenland
03/08/2020,1,0,Greenland
27/07/2020,0,0,Greenland
20/07/2020,0,0,Greenland
13/07/2020,0,0,Greenland
06/07/2020,0,0,Greenland
29/06/2020,0,0,Greenland
22/06/2020,0,0,Greenland
15/06/2020,0,0,Greenland
08/06/2020,0,0,Greenland
01/06/2020,2,0,Greenland
25/05/2020,0,0,Greenland
18/05/2020,0,0,Greenland
11/05/2020,0,0,Greenland
04/05/2020,0,0,Greenland
27/04/2020,0,0,Greenland
20/04/2020,0,0,Greenland
13/04/2020,0,0,Greenland
06/04/2020,1,0,Greenland
30/03/2020,8,0,Greenland
23/03/2020,2,0,Greenland
08/02/2021,0,0,Grenada
01/02/2021,0,0,Grenada
25/01/2021,9,0,Grenada
18/01/2021,4,0,Grenada
11/01/2021,1,1,Grenada
04/01/2021,18,0,Grenada
28/12/2020,9,0,Grenada
21/12/2020,38,0,Grenada
14/12/2020,28,0,Grenada
07/12/2020,0,0,Grenada
30/11/2020,0,0,Grenada
23/11/2020,9,0,Grenada
16/11/2020,0,0,Grenada
09/11/2020,4,0,Grenada
02/11/2020,0,0,Grenada
26/10/2020,1,0,Grenada
19/10/2020,3,0,Grenada
12/10/2020,0,0,Grenada
05/10/2020,0,0,Grenada
28/09/2020,0,0,Grenada
21/09/2020,0,0,Grenada
14/09/2020,0,0,Grenada
07/09/2020,0,0,Grenada
31/08/2020,0,0,Grenada
24/08/2020,0,0,Grenada
17/08/2020,0,0,Grenada
10/08/2020,0,0,Grenada
03/08/2020,1,0,Grenada
27/07/2020,0,0,Grenada
20/07/2020,0,0,Grenada
13/07/2020,0,0,Grenada
06/07/2020,0,0,Grenada
29/06/2020,0,0,Grenada
22/06/2020,0,0,Grenada
15/06/2020,0,0,Grenada
08/06/2020,0,0,Grenada
01/06/2020,1,0,Grenada
25/05/2020,0,0,Grenada
18/05/2020,1,0,Grenada
11/05/2020,0,0,Grenada
04/05/2020,3,0,Grenada
27/04/2020,4,0,Grenada
20/04/2020,0,0,Grenada
13/04/2020,2,0,Grenada
06/04/2020,3,0,Grenada
30/03/2020,8,0,Grenada
23/03/2020,1,0,Grenada
08/02/2021,41,1,Guam
01/02/2021,54,0,Guam
25/01/2021,69,1,Guam
18/01/2021,62,4,Guam
11/01/2021,96,1,Guam
04/01/2021,57,2,Guam
