Entity,Code,Date,short_term_positivity_rate
Spain,ESP,2020-12-12,0.056
Spain,ESP,2020-12-13,0.054
Spain,ESP,2020-12-14,0.057
Spain,ESP,2020-12-15,0.066
Spain,ESP,2020-12-16,0.065
Spain,ESP,2020-12-17,0.067
Spain,ESP,2020-12-18,0.068
Spain,ESP,2020-12-19,0.068
Spain,ESP,2020-12-20,0.068
Spain,ESP,2020-12-21,0.068
Spain,ESP,2020-12-22,0.068
Spain,ESP,2020-12-23,0.069
Spain,ESP,2020-12-24,0.069
Spain,ESP,2020-12-25,0.059
Spain,ESP,2020-12-26,0.061
Spain,ESP,2020-12-27,0.063
Spain,ESP,2020-12-28,0.068
Spain,ESP,2020-12-29,0.074
Spain,ESP,2020-12-30,0.082
Spain,ESP,2020-12-31,0.092
Spain,ESP,2021-01-01,0.091
Spain,ESP,2021-01-02,0.091
Spain,ESP,2021-01-03,0.09
Spain,ESP,2021-01-04,0.097
Spain,ESP,2021-01-05,0.108
Spain,ESP,2021-01-06,0.087
Spain,ESP,2021-01-07,0.116
Spain,ESP,2021-01-08,0.135
Spain,ESP,2021-01-09,0.126
Spain,ESP,2021-01-10,0.117
Spain,ESP,2021-01-11,0.138
Spain,ESP,2021-01-12,0.131
Spain,ESP,2021-01-13,0.155
Spain,ESP,2021-01-14,0.142
Spain,ESP,2021-01-15,0.148
Spain,ESP,2021-01-16,0.143
Spain,ESP,2021-01-17,0.139
Spain,ESP,2021-01-18,0.15
Spain,ESP,2021-01-19,0.151
Spain,ESP,2021-01-20,0.149
Spain,ESP,2021-01-21,0.15
Spain,ESP,2021-01-22,0.149
Spain,ESP,2021-01-23,0.147
Spain,ESP,2021-01-24,0.145
Spain,ESP,2021-01-25,0.149
Spain,ESP,2021-01-26,0.148
Spain,ESP,2021-01-27,0.145
Spain,ESP,2021-01-28,0.138
Spain,ESP,2021-01-29,0.136
Spain,ESP,2021-01-30,0.138
Spain,ESP,2021-01-31,0.139
Spain,ESP,2021-02-01,0.132
Spain,ESP,2021-02-02,0.129
Spain,ESP,2021-02-03,0.125
Spain,ESP,2021-02-04,0.123
Spain,ESP,2021-02-05,0.12
Spain,ESP,2021-02-06,0.123
Spain,ESP,2021-02-07,0.126
Spain,ESP,2021-02-08,0.107
Spain,ESP,2021-02-09,0.102
Spain,ESP,2021-02-10,0.095
Spain,ESP,2021-02-11,0.089
Spain,ESP,2021-02-12,0.083
Spain,ESP,2021-02-13,0.087
Spain,ESP,2021-02-14,0.091
Spain,ESP,2021-02-15,0.082
Spain,ESP,2021-02-16,0.081
Spain,ESP,2021-02-17,0.079
Spain,ESP,2021-02-18,0.08
Sri Lanka,LKA,2020-02-27,0
Sri Lanka,LKA,2020-02-28,0
Sri Lanka,LKA,2020-02-29,0
Sri Lanka,LKA,2020-03-01,0
Sri Lanka,LKA,2020-03-02,0
Sri Lanka,LKA,2020-03-03,0
Sri Lanka,LKA,2020-03-04,0
Sri Lanka,LKA,2020-03-05,0
Sri Lanka,LKA,2020-03-06,0
Sri Lanka,LKA,2020-03-07,0
Sri Lanka,LKA,2020-03-08,0
Sri Lanka,LKA,2020-03-09,0
Sri Lanka,LKA,2020-03-10,0
Sri Lanka,LKA,2020-03-11,0.029
Sri Lanka,LKA,2020-03-12,0.018
Sri Lanka,LKA,2020-03-13,0.065
Sri Lanka,LKA,2020-03-14,0.058
Sri Lanka,LKA,2020-03-15,0.078
Sri Lanka,LKA,2020-03-16,0.088
Sri Lanka,LKA,2020-03-17,0.096
Sri Lanka,LKA,2020-03-18,0.09
Sri Lanka,LKA,2020-03-19,0.085
Sri Lanka,LKA,2020-03-20,0.085
Sri Lanka,LKA,2020-03-21,0.08
Sri Lanka,LKA,2020-03-22,0.067
Sri Lanka,LKA,2020-03-23,0.068
Sri Lanka,LKA,2020-03-24,0.057
Sri Lanka,LKA,2020-03-25,0.049
Sri Lanka,LKA,2020-03-26,0.046
Sri Lanka,LKA,2020-03-27,0.032
Sri Lanka,LKA,2020-03-28,0.036
Sri Lanka,LKA,2020-03-29,0.036
Sri Lanka,LKA,2020-03-30,0.026
Sri Lanka,LKA,2020-03-31,0.04
Sri Lanka,LKA,2020-04-01,0.039
Sri Lanka,LKA,2020-04-02,0.036
Sri Lanka,LKA,2020-04-03,0.038
Sri Lanka,LKA,2020-04-04,0.033
Sri Lanka,LKA,2020-04-05,0.033
Sri Lanka,LKA,2020-04-06,0.028
Sri Lanka,LKA,2020-04-07,0.02
Sri Lanka,LKA,2020-04-08,0.019
Sri Lanka,LKA,2020-04-09,0.017
Sri Lanka,LKA,2020-04-10,0.013
Sri Lanka,LKA,2020-04-11,0.013
Sri Lanka,LKA,2020-04-12,0.012
Sri Lanka,LKA,2020-04-13,0.014
Sri Lanka,LKA,2020-04-14,0.017
Sri Lanka,LKA,2020-04-15,0.017
Sri Lanka,LKA,2020-04-16,0.015
Sri Lanka,LKA,2020-04-17,0.015
Sri Lanka,LKA,2020-04-18,0.015
Sri Lanka,LKA,2020-04-19,0.016
Sri Lanka,LKA,2020-04-20,0.022
Sri Lanka,LKA,2020-04-21,0.018
Sri Lanka,LKA,2020-04-22,0.02
Sri Lanka,LKA,2020-04-23,0.025
Sri Lanka,LKA,2020-04-24,0.033
Sri Lanka,LKA,2020-04-25,0.037
Sri Lanka,LKA,2020-04-26,0.042
Sri Lanka,LKA,2020-04-27,0.039
Sri Lanka,LKA,2020-04-28,0.04
Sri Lanka,LKA,2020-04-29,0.038
Sri Lanka,LKA,2020-04-30,0.034
Sri Lanka,LKA,2020-05-01,0.03
Sri Lanka,LKA,2020-05-02,0.025
Sri Lanka,LKA,2020-05-03,0.019
Sri Lanka,LKA,2020-05-04,0.017
Sri Lanka,LKA,2020-05-05,0.015
Sri Lanka,LKA,2020-05-06,0.016
Sri Lanka,LKA,2020-05-07,0.017
Sri Lanka,LKA,2020-05-08,0.014
Sri Lanka,LKA,2020-05-09,0.014
Sri Lanka,LKA,2020-05-10,0.015
Sri Lanka,LKA,2020-05-11,0.012
Sri Lanka,LKA,2020-05-12,0.013
Sri Lanka,LKA,2020-05-13,0.013
Sri Lanka,LKA,2020-05-14,0.011
Sri Lanka,LKA,2020-05-15,0.012
Sri Lanka,LKA,2020-05-16,0.014
Sri Lanka,LKA,2020-05-17,0.015
Sri Lanka,LKA,2020-05-18,0.016
Sri Lanka,LKA,2020-05-19,0.018
Sri Lanka,LKA,2020-05-20,0.014
Sri Lanka,LKA,2020-05-21,0.016
Sri Lanka,LKA,2020-05-22,0.015
Sri Lanka,LKA,2020-05-23,0.013
Sri Lanka,LKA,2020-05-24,0.015
Sri Lanka,LKA,2020-05-25,0.018
Sri Lanka,LKA,2020-05-26,0.027
Sri Lanka,LKA,2020-05-27,0.038
Sri Lanka,LKA,2020-05-28,0.04
Sri Lanka,LKA,2020-05-29,0.044
Sri Lanka,LKA,2020-05-30,0.049
Sri Lanka,LKA,2020-05-31,0.047
Sri Lanka,LKA,2020-06-01,0.045
Sri Lanka,LKA,2020-06-02,0.033
Sri Lanka,LKA,2020-06-03,0.025
Sri Lanka,LKA,2020-06-04,0.024
Sri Lanka,LKA,2020-06-05,0.021
Sri Lanka,LKA,2020-06-06,0.017
Sri Lanka,LKA,2020-06-07,0.017
Sri Lanka,LKA,2020-06-08,0.017
Sri Lanka,LKA,2020-06-09,0.015
Sri Lanka,LKA,2020-06-10,0.01
Sri Lanka,LKA,2020-06-11,0.007
Sri Lanka,LKA,2020-06-12,0.007
Sri Lanka,LKA,2020-06-13,0.007
Sri Lanka,LKA,2020-06-14,0.005
Sri Lanka,LKA,2020-06-15,0.005
Sri Lanka,LKA,2020-06-16,0.006
Sri Lanka,LKA,2020-06-17,0.006
Sri Lanka,LKA,2020-06-18,0.007
Sri Lanka,LKA,2020-06-19,0.007
Sri Lanka,LKA,2020-06-20,0.007
Sri Lanka,LKA,2020-06-21,0.007
Sri Lanka,LKA,2020-06-22,0.005
Sri Lanka,LKA,2020-06-23,0.009
Sri Lanka,LKA,2020-06-24,0.009
Sri Lanka,LKA,2020-06-25,0.007
Sri Lanka,LKA,2020-06-26,0.008
Sri Lanka,LKA,2020-06-27,0.009
Sri Lanka,LKA,2020-06-28,0.01
Sri Lanka,LKA,2020-06-29,0.01
Sri Lanka,LKA,2020-06-30,0.006
Sri Lanka,LKA,2020-07-01,0.006
Sri Lanka,LKA,2020-07-02,0.006
Sri Lanka,LKA,2020-07-03,0.006
Sri Lanka,LKA,2020-07-04,0.005
Sri Lanka,LKA,2020-07-05,0.005
Sri Lanka,LKA,2020-07-06,0.005
Sri Lanka,LKA,2020-07-07,0.004
Sri Lanka,LKA,2020-07-08,0.005
Sri Lanka,LKA,2020-07-09,0.01
Sri Lanka,LKA,2020-07-10,0.044
Sri Lanka,LKA,2020-07-11,0.048
Sri Lanka,LKA,2020-07-12,0.05
Sri Lanka,LKA,2020-07-13,0.052
Sri Lanka,LKA,2020-07-14,0.051
Sri Lanka,LKA,2020-07-15,0.045
Sri Lanka,LKA,2020-07-16,0.039
Sri Lanka,LKA,2020-07-17,0.016
Sri Lanka,LKA,2020-07-18,0.013
Sri Lanka,LKA,2020-07-19,0.007
Sri Lanka,LKA,2020-07-20,0.005
Sri Lanka,LKA,2020-07-21,0.004
Sri Lanka,LKA,2020-07-22,0.005
Sri Lanka,LKA,2020-07-23,0.005
Sri Lanka,LKA,2020-07-24,0.005
Sri Lanka,LKA,2020-07-25,0.005
Sri Lanka,LKA,2020-07-26,0.004
Sri Lanka,LKA,2020-07-27,0.006
Sri Lanka,LKA,2020-07-28,0.007
Sri Lanka,LKA,2020-07-29,0.005
Sri Lanka,LKA,2020-07-30,0.005
Sri Lanka,LKA,2020-07-31,0.005
Sri Lanka,LKA,2020-08-01,0.004
Sri Lanka,LKA,2020-08-02,0.004
Sri Lanka,LKA,2020-08-03,0.002
Sri Lanka,LKA,2020-08-04,0.002
Sri Lanka,LKA,2020-08-05,0.003
Sri Lanka,LKA,2020-08-06,0.002
Sri Lanka,LKA,2020-08-07,0.003
Sri Lanka,LKA,2020-08-08,0.003
Sri Lanka,LKA,2020-08-09,0.002
Sri Lanka,LKA,2020-08-10,0.005
Sri Lanka,LKA,2020-08-11,0.004
Sri Lanka,LKA,2020-08-12,0.003
Sri Lanka,LKA,2020-08-13,0.003
Sri Lanka,LKA,2020-08-14,0.003
Sri Lanka,LKA,2020-08-15,0.003
Sri Lanka,LKA,2020-08-16,0.003
Sri Lanka,LKA,2020-08-17,0.002
Sri Lanka,LKA,2020-08-18,0.001
Sri Lanka,LKA,2020-08-19,0.001
Sri Lanka,LKA,2020-08-20,0.002
Sri Lanka,LKA,2020-08-21,0.003
Sri Lanka,LKA,2020-08-22,0.003
Sri Lanka,LKA,2020-08-23,0.003
Sri Lanka,LKA,2020-08-24,0.003
Sri Lanka,LKA,2020-08-25,0.004
Sri Lanka,LKA,2020-08-26,0.004
Sri Lanka,LKA,2020-08-27,0.004
Sri Lanka,LKA,2020-08-28,0.003
Sri Lanka,LKA,2020-08-29,0.003
Sri Lanka,LKA,2020-08-30,0.003
Sri Lanka,LKA,2020-08-31,0.005
Sri Lanka,LKA,2020-09-01,0.007
Sri Lanka,LKA,2020-09-02,0.007
Sri Lanka,LKA,2020-09-03,0.008
Sri Lanka,LKA,2020-09-04,0.008
Sri Lanka,LKA,2020-09-05,0.008
Sri Lanka,LKA,2020-09-06,0.007
Sri Lanka,LKA,2020-09-07,0.005
Sri Lanka,LKA,2020-09-08,0.003
Sri Lanka,LKA,2020-09-09,0.003
Sri Lanka,LKA,2020-09-10,0.003
Sri Lanka,LKA,2020-09-11,0.004
Sri Lanka,LKA,2020-09-12,0.005
Sri Lanka,LKA,2020-09-13,0.008
Sri Lanka,LKA,2020-09-14,0.01
Sri Lanka,LKA,2020-09-15,0.009
Sri Lanka,LKA,2020-09-16,0.008
Sri Lanka,LKA,2020-09-17,0.008
Sri Lanka,LKA,2020-09-18,0.008
Sri Lanka,LKA,2020-09-19,0.006
Sri Lanka,LKA,2020-09-20,0.004
Sri Lanka,LKA,2020-09-21,0.003
Sri Lanka,LKA,2020-09-22,0.003
Sri Lanka,LKA,2020-09-23,0.004
Sri Lanka,LKA,2020-09-24,0.004
Sri Lanka,LKA,2020-09-25,0.005
Sri Lanka,LKA,2020-09-26,0.005
Sri Lanka,LKA,2020-09-27,0.005
Sri Lanka,LKA,2020-09-28,0.004
Sri Lanka,LKA,2020-09-29,0.004
Sri Lanka,LKA,2020-09-30,0.004
Sri Lanka,LKA,2020-10-01,0.004
Sri Lanka,LKA,2020-10-02,0.003
Sri Lanka,LKA,2020-10-03,0.003
Sri Lanka,LKA,2020-10-04,0.003
Sri Lanka,LKA,2020-10-05,0.012
Sri Lanka,LKA,2020-10-06,0.057
Sri Lanka,LKA,2020-10-07,0.056
Sri Lanka,LKA,2020-10-08,0.049
Sri Lanka,LKA,2020-10-09,0.041
Sri Lanka,LKA,2020-10-10,0.037
Sri Lanka,LKA,2020-10-11,0.034
Sri Lanka,LKA,2020-10-12,0.03
Sri Lanka,LKA,2020-10-13,0.017
Sri Lanka,LKA,2020-10-14,0.015
Sri Lanka,LKA,2020-10-15,0.015
Sri Lanka,LKA,2020-10-16,0.016
Sri Lanka,LKA,2020-10-17,0.015
Sri Lanka,LKA,2020-10-18,0.014
Sri Lanka,LKA,2020-10-19,0.014
Sri Lanka,LKA,2020-10-20,0.013
Sri Lanka,LKA,2020-10-21,0.014
Sri Lanka,LKA,2020-10-22,0.018
Sri Lanka,LKA,2020-10-23,0.031
Sri Lanka,LKA,2020-10-24,0.035
Sri Lanka,LKA,2020-10-25,0.039
Sri Lanka,LKA,2020-10-26,0.045
Sri Lanka,LKA,2020-10-27,0.049
Sri Lanka,LKA,2020-10-28,0.049
Sri Lanka,LKA,2020-10-29,0.052
Sri Lanka,LKA,2020-10-30,0.048
Sri Lanka,LKA,2020-10-31,0.044
Sri Lanka,LKA,2020-11-01,0.043
Sri Lanka,LKA,2020-11-02,0.04
Sri Lanka,LKA,2020-11-03,0.038
Sri Lanka,LKA,2020-11-04,0.039
Sri Lanka,LKA,2020-11-05,0.036
Sri Lanka,LKA,2020-11-06,0.032
Sri Lanka,LKA,2020-11-07,0.035
Sri Lanka,LKA,2020-11-08,0.039
Sri Lanka,LKA,2020-11-09,0.041
Sri Lanka,LKA,2020-11-10,0.041
Sri Lanka,LKA,2020-11-11,0.045
Sri Lanka,LKA,2020-11-12,0.046
Sri Lanka,LKA,2020-11-13,0.046
Sri Lanka,LKA,2020-11-14,0.045
Sri Lanka,LKA,2020-11-15,0.046
Sri Lanka,LKA,2020-11-16,0.046
Sri Lanka,LKA,2020-11-17,0.045
Sri Lanka,LKA,2020-11-18,0.041
Sri Lanka,LKA,2020-11-19,0.04
Sri Lanka,LKA,2020-11-20,0.041
Sri Lanka,LKA,2020-11-21,0.042
Sri Lanka,LKA,2020-11-22,0.038
Sri Lanka,LKA,2020-11-23,0.038
Sri Lanka,LKA,2020-11-24,0.039
Sri Lanka,LKA,2020-11-25,0.041
Sri Lanka,LKA,2020-11-26,0.041
Sri Lanka,LKA,2020-11-27,0.041
Sri Lanka,LKA,2020-11-28,0.041
Sri Lanka,LKA,2020-11-29,0.041
Sri Lanka,LKA,2020-11-30,0.043
Sri Lanka,LKA,2020-12-01,0.043
Sri Lanka,LKA,2020-12-02,0.046
Sri Lanka,LKA,2020-12-03,0.047
Sri Lanka,LKA,2020-12-04,0.047
Sri Lanka,LKA,2020-12-05,0.048
Sri Lanka,LKA,2020-12-06,0.049
Sri Lanka,LKA,2020-12-07,0.049
Sri Lanka,LKA,2020-12-08,0.051
Sri Lanka,LKA,2020-12-09,0.049
Sri Lanka,LKA,2020-12-10,0.048
Sri Lanka,LKA,2020-12-11,0.049
Sri Lanka,LKA,2020-12-12,0.049
Sri Lanka,LKA,2020-12-13,0.049
Sri Lanka,LKA,2020-12-14,0.05
Sri Lanka,LKA,2020-12-15,0.048
Sri Lanka,LKA,2020-12-16,0.048
Sri Lanka,LKA,2020-12-17,0.049
Sri Lanka,LKA,2020-12-18,0.048
Sri Lanka,LKA,2020-12-19,0.046
Sri Lanka,LKA,2020-12-20,0.047
Sri Lanka,LKA,2020-12-21,0.042
Sri Lanka,LKA,2020-12-22,0.041
Sri Lanka,LKA,2020-12-23,0.04
Sri Lanka,LKA,2020-12-24,0.039
Sri Lanka,LKA,2020-12-25,0.039
Sri Lanka,LKA,2020-12-26,0.042
Sri Lanka,LKA,2020-12-27,0.042
Sri Lanka,LKA,2020-12-28,0.045
Sri Lanka,LKA,2020-12-29,0.047
Sri Lanka,LKA,2020-12-30,0.049
Sri Lanka,LKA,2020-12-31,0.049
Sri Lanka,LKA,2021-01-01,0.049
Sri Lanka,LKA,2021-01-02,0.048
Sri Lanka,LKA,2021-01-03,0.044
Sri Lanka,LKA,2021-01-04,0.042
Sri Lanka,LKA,2021-01-05,0.042
Sri Lanka,LKA,2021-01-06,0.039
Sri Lanka,LKA,2021-01-07,0.038
Sri Lanka,LKA,2021-01-08,0.036
Sri Lanka,LKA,2021-01-09,0.034
Sri Lanka,LKA,2021-01-10,0.036
Sri Lanka,LKA,2021-01-11,0.036
Sri Lanka,LKA,2021-01-12,0.036
Sri Lanka,LKA,2021-01-13,0.038
Sri Lanka,LKA,2021-01-14,0.04
Sri Lanka,LKA,2021-01-15,0.043
Sri Lanka,LKA,2021-01-16,0.046
Sri Lanka,LKA,2021-01-17,0.047
Sri Lanka,LKA,2021-01-18,0.047
Sri Lanka,LKA,2021-01-19,0.046
Sri Lanka,LKA,2021-01-20,0.046
Sri Lanka,LKA,2021-01-21,0.046
Sri Lanka,LKA,2021-01-22,0.045
Sri Lanka,LKA,2021-01-23,0.044
Sri Lanka,LKA,2021-01-24,0.045
Sri Lanka,LKA,2021-01-25,0.045
Sri Lanka,LKA,2021-01-26,0.047
Sri Lanka,LKA,2021-01-27,0.045
Sri Lanka,LKA,2021-01-28,0.046
Sri Lanka,LKA,2021-01-29,0.047
Sri Lanka,LKA,2021-01-30,0.05
Sri Lanka,LKA,2021-01-31,0.051
Sri Lanka,LKA,2021-02-01,0.053
Sri Lanka,LKA,2021-02-02,0.054
Sri Lanka,LKA,2021-02-03,0.056
Sri Lanka,LKA,2021-02-04,0.057
Sri Lanka,LKA,2021-02-05,0.057
Sri Lanka,LKA,2021-02-06,0.055
Sri Lanka,LKA,2021-02-07,0.055
Sri Lanka,LKA,2021-02-08,0.054
Sri Lanka,LKA,2021-02-09,0.055
Sri Lanka,LKA,2021-02-10,0.055
Sri Lanka,LKA,2021-02-11,0.055
Sri Lanka,LKA,2021-02-12,0.056
Sri Lanka,LKA,2021-02-13,0.056
Sri Lanka,LKA,2021-02-14,0.055
Sri Lanka,LKA,2021-02-15,0.055
Sri Lanka,LKA,2021-02-16,0.055
Sri Lanka,LKA,2021-02-17,0.055
Sri Lanka,LKA,2021-02-18,0.05
Sri Lanka,LKA,2021-02-19,0.047
Sri Lanka,LKA,2021-02-20,0.046
Sri Lanka,LKA,2021-02-21,0.045
Sri Lanka,LKA,2021-02-22,0.042
Sri Lanka,LKA,2021-02-23,0.04
Sri Lanka,LKA,2021-02-24,0.038
Sri Lanka,LKA,2021-02-25,0.038
Sri Lanka,LKA,2021-02-26,0.04
Sri Lanka,LKA,2021-02-27,0.04
Sri Lanka,LKA,2021-02-28,0.037
Sweden,SWE,2020-07-19,0.024
Sweden,SWE,2020-07-20,0.024
Sweden,SWE,2020-07-21,0.023
Sweden,SWE,2020-07-22,0.024
Sweden,SWE,2020-07-23,0.023
Sweden,SWE,2020-07-24,0.023
Sweden,SWE,2020-07-25,0.023
Sweden,SWE,2020-07-26,0.022
Sweden,SWE,2020-07-27,0.022
Sweden,SWE,2020-07-28,0.023
Sweden,SWE,2020-07-29,0.023
Sweden,SWE,2020-07-30,0.025
Sweden,SWE,2020-07-31,0.025
Sweden,SWE,2020-08-01,0.029
Sweden,SWE,2020-08-02,0.029
Sweden,SWE,2020-08-03,0.031
Sweden,SWE,2020-08-04,0.032
Sweden,SWE,2020-08-05,0.034
Sweden,SWE,2020-08-06,0.036
Sweden,SWE,2020-08-07,0.038
Sweden,SWE,2020-08-08,0.037
Sweden,SWE,2020-08-09,0.038
Sweden,SWE,2020-08-10,0.038
Sweden,SWE,2020-08-11,0.039
Sweden,SWE,2020-08-12,0.039
Sweden,SWE,2020-08-13,0.038
Sweden,SWE,2020-08-14,0.038
Sweden,SWE,2020-08-15,0.037
Sweden,SWE,2020-08-16,0.036
Sweden,SWE,2020-08-17,0.035
Sweden,SWE,2020-08-18,0.033
Sweden,SWE,2020-08-19,0.03
Sweden,SWE,2020-08-20,0.029
Sweden,SWE,2020-08-21,0.028
Sweden,SWE,2020-08-22,0.026
Sweden,SWE,2020-08-23,0.026
Sweden,SWE,2020-08-24,0.025
Sweden,SWE,2020-08-25,0.023
Sweden,SWE,2020-08-26,0.02
Sweden,SWE,2020-08-27,0.017
Sweden,SWE,2020-08-28,0.013
Sweden,SWE,2020-08-29,0.01
Sweden,SWE,2020-08-30,0.009
Sweden,SWE,2020-08-31,0.011
Sweden,SWE,2020-09-01,0.01
Sweden,SWE,2020-09-02,0.007
Sweden,SWE,2020-09-03,0.007
Sweden,SWE,2020-09-04,0.009
Sweden,SWE,2020-09-05,0.009
Sweden,SWE,2020-09-06,0.008
Sweden,SWE,2020-09-07,0.009
Sweden,SWE,2020-09-08,0.009
Sweden,SWE,2020-09-09,0.01
Sweden,SWE,2020-09-10,0.011
Sweden,SWE,2020-09-11,0.011
Sweden,SWE,2020-09-12,0.011
Sweden,SWE,2020-09-13,0.011
Sweden,SWE,2020-09-14,0.007
Sweden,SWE,2020-09-15,0.012
Sweden,SWE,2020-09-16,0.012
Sweden,SWE,2020-09-17,0.012
Sweden,SWE,2020-09-18,0.012
Sweden,SWE,2020-09-19,0.012
Sweden,SWE,2020-09-20,0.012
Sweden,SWE,2020-09-21,0.013
Sweden,SWE,2020-09-22,0.015
Sweden,SWE,2020-09-23,0.016
Sweden,SWE,2020-09-24,0.018
Sweden,SWE,2020-09-25,0.02
Sweden,SWE,2020-09-26,0.021
Sweden,SWE,2020-09-27,0.021
Sweden,SWE,2020-09-28,0.021
Sweden,SWE,2020-09-29,0.023
Sweden,SWE,2020-09-30,0.024
Sweden,SWE,2020-10-01,0.026
Sweden,SWE,2020-10-02,0.026
Sweden,SWE,2020-10-03,0.026
Sweden,SWE,2020-10-04,0.026
Sweden,SWE,2020-10-05,0.026
Sweden,SWE,2020-10-06,0.028
Sweden,SWE,2020-10-07,0.028
Sweden,SWE,2020-10-08,0.029
Sweden,SWE,2020-10-09,0.03
Sweden,SWE,2020-10-10,0.03
Sweden,SWE,2020-10-11,0.03
Sweden,SWE,2020-10-12,0.03
Sweden,SWE,2020-10-13,0.032
Sweden,SWE,2020-10-14,0.032
Sweden,SWE,2020-10-15,0.033
Sweden,SWE,2020-10-16,0.032
Sweden,SWE,2020-10-17,0.032
Sweden,SWE,2020-10-18,0.031
Sweden,SWE,2020-10-19,0.031
Sweden,SWE,2020-10-20,0.037
Sweden,SWE,2020-10-21,0.038
Sweden,SWE,2020-10-22,0.041
Sweden,SWE,2020-10-23,0.045
Sweden,SWE,2020-10-24,0.045
Sweden,SWE,2020-10-25,0.044
Sweden,SWE,2020-10-26,0.043
Sweden,SWE,2020-10-27,0.054
Sweden,SWE,2020-10-28,0.059
Sweden,SWE,2020-10-29,0.067
Sweden,SWE,2020-10-30,0.074
Sweden,SWE,2020-10-31,0.073
Sweden,SWE,2020-11-01,0.071
Sweden,SWE,2020-11-02,0.069
Sweden,SWE,2020-11-03,0.091
Sweden,SWE,2020-11-04,0.094
Sweden,SWE,2020-11-05,0.095
Sweden,SWE,2020-11-06,0.099
Sweden,SWE,2020-11-07,0.097
Sweden,SWE,2020-11-08,0.095
Sweden,SWE,2020-11-09,0.093
Sweden,SWE,2020-11-10,0.115
Sweden,SWE,2020-11-11,0.118
Sweden,SWE,2020-11-12,0.119
Sweden,SWE,2020-11-13,0.122
Sweden,SWE,2020-11-14,0.12
Sweden,SWE,2020-11-15,0.119
Sweden,SWE,2020-11-16,0.118
Sweden,SWE,2020-11-17,0.115
Sweden,SWE,2020-11-18,0.113
Sweden,SWE,2020-11-19,0.112
Sweden,SWE,2020-11-20,0.116
Sweden,SWE,2020-11-21,0.116
Sweden,SWE,2020-11-22,0.116
Sweden,SWE,2020-11-23,0.115
Sweden,SWE,2020-11-24,0.122
Sweden,SWE,2020-11-25,0.124
Sweden,SWE,2020-11-26,0.128
Sweden,SWE,2020-11-27,0.125
Sweden,SWE,2020-11-28,0.124
Sweden,SWE,2020-11-29,0.123
Sweden,SWE,2020-11-30,0.124
Sweden,SWE,2020-12-01,0.126
Sweden,SWE,2020-12-02,0.129
Sweden,SWE,2020-12-03,0.132
Sweden,SWE,2020-12-04,0.131
Sweden,SWE,2020-12-05,0.132
Sweden,SWE,2020-12-06,0.133
Sweden,SWE,2020-12-07,0.133
Sweden,SWE,2020-12-08,0.137
Sweden,SWE,2020-12-09,0.142
Sweden,SWE,2020-12-10,0.147
Sweden,SWE,2020-12-11,0.15
Sweden,SWE,2020-12-12,0.149
Sweden,SWE,2020-12-13,0.148
Sweden,SWE,2020-12-14,0.146
Sweden,SWE,2020-12-15,0.151
Sweden,SWE,2020-12-16,0.151
Sweden,SWE,2020-12-17,0.152
Sweden,SWE,2020-12-18,0.158
Sweden,SWE,2020-12-19,0.155
Sweden,SWE,2020-12-20,0.153
Sweden,SWE,2020-12-21,0.158
Sweden,SWE,2020-12-22,0.168
Sweden,SWE,2020-12-23,0.171
Sweden,SWE,2020-12-24,0.144
Sweden,SWE,2020-12-25,0.112
Sweden,SWE,2020-12-26,0.116
Sweden,SWE,2020-12-27,0.121
Sweden,SWE,2020-12-28,0.124
Sweden,SWE,2020-12-29,0.171
Sweden,SWE,2020-12-30,0.184
Sweden,SWE,2020-12-31,0.189
Sweden,SWE,2021-01-01,0.193
Sweden,SWE,2021-01-02,0.197
Sweden,SWE,2021-01-03,0.202
Sweden,SWE,2021-01-04,0.201
Sweden,SWE,2021-01-05,0.199
Sweden,SWE,2021-01-06,0.155
Sweden,SWE,2021-01-07,0.214
Sweden,SWE,2021-01-08,0.247
Sweden,SWE,2021-01-09,0.246
Sweden,SWE,2021-01-10,0.244
Sweden,SWE,2021-01-11,0.245
Sweden,SWE,2021-01-12,0.175
Sweden,SWE,2021-01-13,0.202
Sweden,SWE,2021-01-14,0.174
Sweden,SWE,2021-01-15,0.163
Sweden,SWE,2021-01-16,0.164
Sweden,SWE,2021-01-17,0.164
Sweden,SWE,2021-01-18,0.165
Sweden,SWE,2021-01-19,0.129
Sweden,SWE,2021-01-20,0.126
Sweden,SWE,2021-01-21,0.119
Sweden,SWE,2021-01-22,0.117
Sweden,SWE,2021-01-23,0.118
Sweden,SWE,2021-01-24,0.119
Sweden,SWE,2021-01-25,0.119
Sweden,SWE,2021-01-26,0.116
Sweden,SWE,2021-01-27,0.113
Sweden,SWE,2021-01-28,0.109
Sweden,SWE,2021-01-29,0.099
Sweden,SWE,2021-01-30,0.099
Sweden,SWE,2021-01-31,0.1
Sweden,SWE,2021-02-01,0.099
Sweden,SWE,2021-02-02,0.102
Sweden,SWE,2021-02-03,0.102
Sweden,SWE,2021-02-04,0.1
Sweden,SWE,2021-02-05,0.104
Sweden,SWE,2021-02-06,0.104
Sweden,SWE,2021-02-07,0.104
Sweden,SWE,2021-02-08,0.103
Sweden,SWE,2021-02-09,0.095
Sweden,SWE,2021-02-10,0.093
Sweden,SWE,2021-02-11,0.095
Sweden,SWE,2021-02-12,0.096
Sweden,SWE,2021-02-13,0.095
Sweden,SWE,2021-02-14,0.095
