,Id,title,island,locality,price,beds,size,link,date,advert_type
5862,5862,"Flat / Apartment in Orquidea, Tías, Tias",Lanzarote,Tias,170000,3,85,https://www.idealista.com/en/inmueble/91579437/,2020-12-29 10:29:51.016320+00:00,sale
5863,5863,"Flat / Apartment in Triana, Altavista-Titerroy-San Francisco Javier, Arrecife",Lanzarote,Arrecife,159800,3,102,https://www.idealista.com/en/inmueble/91566125/,2020-12-29 10:29:51.019431+00:00,sale
5864,5864,"Flat / Apartment in Triana, Altavista-Titerroy-San Francisco Javier, Arrecife",Lanzarote,Arrecife,158200,3,101,https://www.idealista.com/en/inmueble/91566126/,2020-12-29 10:29:51.022420+00:00,sale
5865,5865,"Flat / Apartment in calle Juana de Arco, 42, Altavista-Titerroy-San Francisco Javier, Arrecife",Lanzarote,Arrecife,125000,2,65,https://www.idealista.com/en/inmueble/91350546/,2020-12-29 10:29:51.025390+00:00,sale
5866,5866,"Flat / Apartment in calle Triana, 99, Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,130000,2,75,https://www.idealista.com/en/inmueble/91312387/,2020-12-29 10:29:51.028605+00:00,sale
5867,5867,"Flat / Apartment in calle Colombia, Costa Teguise, Teguise",Lanzarote,Teguise,140000,2,67,https://www.idealista.com/en/inmueble/87954105/,2020-12-29 10:29:51.031655+00:00,sale
5868,5868,"Flat / Apartment in Manolo Millares, Centro, Arrecife",Lanzarote,Arrecife,139000,3,112,https://www.idealista.com/en/inmueble/91020430/,2020-12-29 10:29:51.034789+00:00,sale
5869,5869,"Flat / Apartment in Costa Teguise, Teguise",Lanzarote,Teguise,139000,2,72,https://www.idealista.com/en/inmueble/90905192/,2020-12-29 10:29:51.037930+00:00,sale
5870,5870,Flat / Apartment in San Bartolomé,Lanzarote,San Bartolome de Lanzarote,125000,2,65,https://www.idealista.com/en/inmueble/88424766/,2020-12-29 10:29:51.040947+00:00,sale
5871,5871,2 Bedroom Apartment in San Bartolome De Lanzarote,Lanzarote,San Bartolome de Lanzarote,110000,2,68,https://www.kyero.com/en/property/8241396-apartment-for-sale-san-bartolome-de-lanzarote,2020-12-29 10:29:51.044357+00:00,sale
5872,5872,"Flat / Apartment in infanta pau, Foners, Palma de Mallorca",Mallorca,Palma de Mallorca,189000,3,106,https://www.idealista.com/en/inmueble/91566068/,2020-12-29 10:29:51.047512+00:00,sale
5873,5873,"Flat / Apartment in Rafal Vell, Palma de Mallorca",Mallorca,Palma de Mallorca,156000,3,80,https://www.idealista.com/en/inmueble/91565630/,2020-12-29 10:29:51.050544+00:00,sale
5874,5874,"Flat / Apartment in Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,195000,4,117,https://www.idealista.com/en/inmueble/91565364/,2020-12-29 10:29:51.053602+00:00,sale
5875,5875,"Penthouse in calle del Regal, Son Canals - Can Capes, Palma de Mallorca",Mallorca,Palma de Mallorca,150000,3,74,https://www.idealista.com/en/inmueble/91577526/,2020-12-29 10:29:51.056631+00:00,sale
5876,5876,Flat / Apartment in Sant Llorenç Des Cardassar,Mallorca,Sant Llorenc Des Cardassar,180000,3,93,https://www.idealista.com/en/inmueble/91568017/,2020-12-29 10:29:51.059713+00:00,sale
5877,5877,"Penthouse in carre gabriel fuster mayans, El Vivero, Palma de Mallorca",Mallorca,Palma de Mallorca,185000,3,105,https://www.idealista.com/en/inmueble/91570434/,2020-12-29 10:29:51.062770+00:00,sale
5878,5878,"Flat / Apartment in Magaluf, Calvià",Mallorca,Calvia,130000,2,50,https://www.idealista.com/en/inmueble/91578016/,2020-12-29 10:29:51.065816+00:00,sale
5879,5879,"Flat / Apartment in calle de Cala Mitjana, Son Cladera - Son Fuster, Palma de Mallorca",Mallorca,Palma de Mallorca,198000,3,84,https://www.idealista.com/en/inmueble/91578012/,2020-12-29 10:29:51.068747+00:00,sale
5880,5880,"Flat / Apartment in Centro, Inca",Mallorca,Inca,174000,3,125,https://www.idealista.com/en/inmueble/91573209/,2020-12-29 10:29:51.071802+00:00,sale
5881,5881,Flat / Apartment in Campos,Mallorca,Campos,140000,3,85,https://www.idealista.com/en/inmueble/91570944/,2020-12-29 10:29:51.075082+00:00,sale
5882,5882,"Flat / Apartment in Portixol-Molinar, Palma de Mallorca",Mallorca,Palma de Mallorca,199000,3,70,https://www.idealista.com/en/inmueble/91570103/,2020-12-29 10:29:51.078255+00:00,sale
5883,5883,"Flat / Apartment in Andratx Pueblo, Andratx",Mallorca,Andratx,177000,2,99,https://www.idealista.com/en/inmueble/91564333/,2020-12-29 10:29:51.081641+00:00,sale
5884,5884,"Flat / Apartment in avenida de sa Cala Gran, 11, Cala d'Or",Mallorca,Cala d'Or,165000,3,115,https://www.idealista.com/en/inmueble/91571552/,2020-12-29 10:29:51.085521+00:00,sale
5885,5885,"Flat / Apartment in carretera de Manacor, Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,199900,3,100,https://www.idealista.com/en/inmueble/90698200/,2020-12-29 10:29:51.088662+00:00,sale
5886,5886,"Flat / Apartment in Son Cladera - Son Fuster, Palma de Mallorca",Mallorca,Palma de Mallorca,146000,2,75,https://www.idealista.com/en/inmueble/91565382/,2020-12-29 10:29:51.091786+00:00,sale
5887,5887,"Flat / Apartment in son oliva, NN, Son Oliva, Palma de Mallorca",Mallorca,Palma de Mallorca,175000,3,89,https://www.idealista.com/en/inmueble/91449527/,2020-12-29 10:29:51.094902+00:00,sale
5888,5888,"Penthouse in calle de Rocinante, Son Ferriol, Palma de Mallorca",Mallorca,Palma de Mallorca,195000,2,79,https://www.idealista.com/en/inmueble/91088863/,2020-12-29 10:29:51.098065+00:00,sale
5889,5889,"Flat / Apartment in calle Terral, 52, S'Arenal, Llucmajor",Mallorca,Llucmajor,169500,3,76,https://www.idealista.com/en/inmueble/90993353/,2020-12-29 10:29:51.101387+00:00,sale
5890,5890,"Flat / Apartment in Son Cotoner, Palma de Mallorca",Mallorca,Palma de Mallorca,199000,4,125,https://www.idealista.com/en/inmueble/87976963/,2020-12-29 10:29:51.104506+00:00,sale
5891,5891,"Flat / Apartment in carretera de Manacor, La Soledat, Palma de Mallorca",Mallorca,Palma de Mallorca,149000,2,86,https://www.idealista.com/en/inmueble/90480243/,2020-12-29 10:29:51.108085+00:00,sale
5892,5892,"Flat / Apartment in Ses Cadenes-Arenal, Palma de Mallorca",Mallorca,Palma de Mallorca,179000,2,75,https://www.idealista.com/en/inmueble/88662372/,2020-12-29 10:29:51.111883+00:00,sale
6024,6024,"Flat / Apartment in plaza del Pescador, NN, Los Cristianos, Arona",Tenerife,Arona,149000,1,65,https://www.idealista.com/en/inmueble/91594714/,2020-12-29 10:29:51.537530+00:00,sale
6025,6025,"Penthouse in avenida José Antonio Tavio Alfonso, Costa del Silencio-Las Galletas, Arona",Tenerife,Arona,115000,1,49,https://www.idealista.com/en/inmueble/91458493/,2020-12-29 10:29:51.540485+00:00,sale
6026,6026,"Flat / Apartment in avenida Quinto Centenario, Puerto de Santiago, Santiago del Teide",Tenerife,Santiago del Teide,140000,1,57,https://www.idealista.com/en/inmueble/91591454/,2020-12-29 10:29:51.543660+00:00,sale
6027,6027,"Flat / Apartment in calle Isla de Gran. Canaria, San Fernando, Puerto de la Cruz",Tenerife,Puerto de la Cruz,99000,1,58,https://www.idealista.com/en/inmueble/91587254/,2020-12-29 10:29:51.547053+00:00,sale
6028,6028,"Flat / Apartment in calle Tomas Cruz, Las Chafiras, San Miguel de Abona",Tenerife,San Miguel de Abona,100000,2,84,https://www.idealista.com/en/inmueble/91538804/,2020-12-29 10:29:51.550230+00:00,sale
6029,6029,3 Bedroom Apartment in Tacoronte,Tenerife,Tacoronte,102500,3,114,https://www.kyero.com/en/property/8277890-apartment-for-sale-tacoronte,2020-12-29 10:29:51.553408+00:00,sale
6030,6030,"Flat / Apartment in avenida de Tirajana, 40, Playa del Inglés, San Bartolomé de Tirajana",Gran Canaria,San Bartolome de Tirajana,159000,2,52,https://www.idealista.com/en/inmueble/90918568/,2020-12-29 10:29:51.556563+00:00,sale
6031,6031,"Flat / Apartment in calle el Arenal, 16, Pozo Izquierdo, Santa Lucía de Tirajana",Gran Canaria,Santa Lucia de Tirajana,110783,2,129,https://www.idealista.com/en/inmueble/91546615/,2020-12-29 10:29:51.559719+00:00,sale
6032,6032,3 Bedroom Apartment in Arucas,Gran Canaria,Arucas,117000,3,89,https://www.kyero.com/en/property/8285793-apartment-for-sale-arucas,2020-12-29 10:29:51.562886+00:00,sale
6033,6033,"Flat / Apartment in Felipe II, 66, Altavista-Titerroy-San Francisco Javier, Arrecife",Lanzarote,Arrecife,105600,2,89,https://www.idealista.com/en/inmueble/91586165/,2020-12-29 10:29:51.565929+00:00,sale
6034,6034,Flat / Apartment in San Bartolomé,Lanzarote,San Bartolome de Lanzarote,112700,2,62,https://www.idealista.com/en/inmueble/90304249/,2020-12-29 10:29:51.568858+00:00,sale
6035,6035,"Flat / Apartment in calle Rociega, Puerto del Carmen, Tias",Lanzarote,Tias,90000,2,65,https://www.idealista.com/en/inmueble/91594337/,2020-12-29 10:29:51.571937+00:00,sale
6036,6036,"Flat / Apartment in calle Regulo, 23, Altavista-Titerroy-San Francisco Javier, Arrecife",Lanzarote,Arrecife,84200,2,72,https://www.idealista.com/en/inmueble/91586548/,2020-12-29 10:29:51.575088+00:00,sale
6037,6037,"Flat / Apartment in Argana-Maneje, Arrecife",Lanzarote,Arrecife,90000,2,65,https://www.idealista.com/en/inmueble/91594267/,2020-12-29 10:29:51.578283+00:00,sale
6038,6038,"Flat / Apartment in Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,170000,3,78,https://www.idealista.com/en/inmueble/91589059/,2020-12-29 10:29:51.581294+00:00,sale
6039,6039,"Flat / Apartment in Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,90000,2,75,https://www.idealista.com/en/inmueble/91589750/,2020-12-29 10:29:51.584257+00:00,sale
6040,6040,"Flat / Apartment in Altavista-Titerroy-San Francisco Javier, Arrecife",Lanzarote,Arrecife,87000,2,70,https://www.idealista.com/en/inmueble/91589747/,2020-12-29 10:29:51.587270+00:00,sale
6041,6041,"Flat / Apartment in Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,110000,2,64,https://www.idealista.com/en/inmueble/91380666/,2020-12-29 10:29:51.590382+00:00,sale
6042,6042,"Flat / Apartment in calle botavara, Puerto del Carmen, Tias",Lanzarote,Tias,145000,2,69,https://www.idealista.com/en/inmueble/90947582/,2020-12-29 10:29:51.593357+00:00,sale
6043,6043,"Flat / Apartment in calle Felipe II, Altavista-Titerroy-San Francisco Javier, Arrecife",Lanzarote,Arrecife,105600,3,89,https://www.idealista.com/en/inmueble/89600094/,2020-12-29 10:29:51.597581+00:00,sale
6044,6044,"Flat / Apartment in calle Marineros Cruz del Mar, 3, Centro, Arrecife",Lanzarote,Arrecife,115500,2,62,https://www.idealista.com/en/inmueble/90275802/,2020-12-29 10:29:51.601207+00:00,sale
6045,6045,"Flat / Apartment in calle Marineros Cruz del Mar, 3, Centro, Arrecife",Lanzarote,Arrecife,137000,3,113,https://www.idealista.com/en/inmueble/90275803/,2020-12-29 10:29:51.604171+00:00,sale
6046,6046,2 Bedroom Apartment in Costa Teguise,Lanzarote,Costa Teguise,140000,2,94,https://www.kyero.com/en/property/6943427-apartment-for-sale-costa-teguise,2020-12-29 10:29:51.607251+00:00,sale
6047,6047,"Flat / Apartment in sa torre, Sa Torre, Llucmajor",Mallorca,Llucmajor,195000,2,80,https://www.idealista.com/en/inmueble/91581444/,2020-12-29 10:29:51.610393+00:00,sale
6048,6048,"Flat / Apartment in Nou Llevant, Palma de Mallorca",Mallorca,Palma de Mallorca,137900,2,81,https://www.idealista.com/en/inmueble/91561840/,2020-12-29 10:29:51.613725+00:00,sale
6049,6049,"Flat / Apartment in Juan XXIII, 95, Puerto de Pollença",Mallorca,Puerto de Pollenca,180000,3,90,https://www.idealista.com/en/inmueble/87921253/,2020-12-29 10:29:51.616665+00:00,sale
6050,6050,Flat / Apartment in Pobla (Sa),Mallorca,Pobla (Sa),148000,4,182,https://www.idealista.com/en/inmueble/83731297/,2020-12-29 10:29:51.619781+00:00,sale
6051,6051,"Flat / Apartment in Blanquer, Inca",Mallorca,Inca,190375,3,110,https://www.idealista.com/en/inmueble/91245872/,2020-12-29 10:29:51.623027+00:00,sale
6196,6196,"Flat / Apartment in plaza del Pescador, NN, Los Cristianos, Arona",Tenerife,Arona,149000,1,55,https://www.idealista.com/en/inmueble/91594714/,2020-12-29 10:29:52.104494+00:00,sale
6197,6197,"Flat / Apartment in calle BENCHIJIGUA, 19, San Isidro, Granadilla de Abona",Tenerife,Granadilla de Abona,110000,2,76,https://www.idealista.com/en/inmueble/87245182/,2020-12-29 10:29:52.107888+00:00,sale
6198,6198,"Flat / Apartment in LA HONDURA, Puerto de Santiago, Santiago del Teide",Tenerife,Santiago del Teide,175000,2,130,https://www.idealista.com/en/inmueble/90804741/,2020-12-29 10:29:52.111160+00:00,sale
6199,6199,"Flat / Apartment in calle Ruiseñor, 12, Palm Mar, Arona",Tenerife,Arona,177000,1,60,https://www.idealista.com/en/inmueble/91560658/,2020-12-29 10:29:52.114432+00:00,sale
6200,6200,3 Bedroom Apartment in La Laguna,Tenerife,La Laguna,68000,3,79,https://www.kyero.com/en/property/8285976-apartment-for-sale-la-laguna,2020-12-29 10:29:52.117650+00:00,sale
6201,6201,3 Bedroom Apartment in Granadilla,Tenerife,Granadilla de Abona,109000,3,99,https://www.kyero.com/en/property/8265558-apartment-for-sale-granadilla,2020-12-29 10:29:52.121171+00:00,sale
6202,6202,2 Bedroom Apartment in Valle De San Lorenzo,Tenerife,Valle de San Lorenzo,114900,2,70,https://www.kyero.com/en/property/8287360-apartment-for-sale-valle-de-san-lorenzo,2020-12-29 10:29:52.124523+00:00,sale
6203,6203,2 Bedroom Apartment in Tijoco,Tenerife,Tijoco,134000,2,75,https://www.kyero.com/en/property/8287272-apartment-for-sale-tijoco,2020-12-29 10:29:52.127717+00:00,sale
6204,6204,3 Bedroom Apartment in Granadilla,Tenerife,Granadilla de Abona,145000,3,91,https://www.kyero.com/en/property/8287233-apartment-for-sale-granadilla,2020-12-29 10:29:52.130901+00:00,sale
6205,6205,2 Bedroom Apartment in Playa San Juan,Tenerife,Playa San Juan,147000,2,68,https://www.kyero.com/en/property/8287060-apartment-for-sale-playa-san-juan,2020-12-29 10:29:52.134148+00:00,sale
6206,6206,2 Bedroom Apartment in Granadilla,Tenerife,Granadilla de Abona,114000,2,59,https://www.kyero.com/en/property/8287283-apartment-for-sale-granadilla,2020-12-29 10:29:52.137288+00:00,sale
6207,6207,2 Bedroom Apartment in San Isidro De Abona,Tenerife,San Isidro de Abona,135000,2,79,https://www.kyero.com/en/property/8287202-apartment-for-sale-san-isidro-de-abona,2020-12-29 10:29:52.141450+00:00,sale
6208,6208,2 Bedroom Apartment in Arona,Tenerife,Arona,115000,2,65,https://www.kyero.com/en/property/8287246-apartment-for-sale-arona,2020-12-29 10:29:52.145090+00:00,sale
6209,6209,2 Bedroom Apartment in Granadilla,Tenerife,Granadilla de Abona,129000,2,78,https://www.kyero.com/en/property/8287279-apartment-for-sale-granadilla,2020-12-29 10:29:52.148450+00:00,sale
6210,6210,3 Bedroom Apartment in Granadilla,Tenerife,Granadilla de Abona,139000,3,83,https://www.kyero.com/en/property/8287330-apartment-for-sale-granadilla,2020-12-29 10:29:52.151735+00:00,sale
6211,6211,2 Bedroom Apartment in Santiago Del Teide,Tenerife,Santiago del Teide,145000,2,72,https://www.kyero.com/en/property/8287358-apartment-for-sale-santiago-del-teide,2020-12-29 10:29:52.155001+00:00,sale
6212,6212,2 Bedroom Apartment in San Isidro De Abona,Tenerife,San Isidro de Abona,117000,2,81,https://www.kyero.com/en/property/8287057-apartment-for-sale-san-isidro-de-abona,2020-12-29 10:29:52.158242+00:00,sale
6213,6213,2 Bedroom Apartment in Playa San Juan,Tenerife,Playa San Juan,147000,2,79,https://www.kyero.com/en/property/8287061-apartment-for-sale-playa-san-juan,2020-12-29 10:29:52.161562+00:00,sale
6214,6214,2 Bedroom Apartment in Granadilla,Tenerife,Granadilla de Abona,108000,2,58,https://www.kyero.com/en/property/8287347-apartment-for-sale-granadilla,2020-12-29 10:29:52.164730+00:00,sale
6215,6215,2 Bedroom Apartment in Las Chafiras (San Miguel),Tenerife,Las Chafiras (San Miguel),117000,2,118,https://www.kyero.com/en/property/8287275-apartment-for-sale-las-chafiras-san-miguel,2020-12-29 10:29:52.167912+00:00,sale
6216,6216,2 Bedroom Apartment in Guimar,Tenerife,Guimar,127000,2,66,https://www.kyero.com/en/property/8287210-apartment-for-sale-guimar,2020-12-29 10:29:52.171071+00:00,sale
6217,6217,2 Bedroom Apartment in Adeje,Tenerife,Adeje,140000,2,79,https://www.kyero.com/en/property/8287240-apartment-for-sale-adeje,2020-12-29 10:29:52.174256+00:00,sale
6218,6218,2 Bedroom Apartment in San Isidro De Abona,Tenerife,San Isidro de Abona,105400,2,70,https://www.kyero.com/en/property/8287062-apartment-for-sale-san-isidro-de-abona,2020-12-29 10:29:52.177451+00:00,sale
6219,6219,"Flat / Apartment in calle Tiscamanita, 46, Vecindario centro-San Pedro Mártir, Santa Lucía de Tirajana",Gran Canaria,Santa Lucia de Tirajana,162750,4,105,https://www.idealista.com/en/inmueble/91594320/,2020-12-29 10:29:52.180440+00:00,sale
6220,6220,"Flat / Apartment in calle Princesa Gara, Cruce de Arinaga, Agüimes",Gran Canaria,Aguimes,77000,2,70,https://www.idealista.com/en/inmueble/91597100/,2020-12-29 10:29:52.183676+00:00,sale
6221,6221,"Flat / Apartment in Calle de Alfonso XIII, Altavista-Titerroy-San Francisco Javier, Arrecife",Lanzarote,Arrecife,97837,3,84,https://www.idealista.com/en/inmueble/88192528/,2020-12-29 10:29:52.186858+00:00,sale
6222,6222,"Duplex in calle Irlanda, Montaña Roja, Yaiza",Lanzarote,Yaiza,150000,2,81,https://www.idealista.com/en/inmueble/89713636/,2020-12-29 10:29:52.190055+00:00,sale
6223,6223,Flat / Apartment in San Bartolomé,Lanzarote,San Bartolome de Lanzarote,147500,2,55,https://www.idealista.com/en/inmueble/91599708/,2020-12-29 10:29:52.193120+00:00,sale
6224,6224,"Flat / Apartment in Guagaro, 4, Argana-Maneje, Arrecife",Lanzarote,Arrecife,145000,3,90,https://www.idealista.com/en/inmueble/91607840/,2020-12-29 10:29:52.196480+00:00,sale
6225,6225,"Duplex in calle Chimidas, San Bartolomé",Lanzarote,San Bartolome de Lanzarote,135000,2,85,https://www.idealista.com/en/inmueble/91609053/,2020-12-29 10:29:52.200362+00:00,sale
6226,6226,"Flat / Apartment in calle México, Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,159700,4,131,https://www.idealista.com/en/inmueble/91602966/,2020-12-29 10:29:52.204873+00:00,sale
6227,6227,"Flat / Apartment in Bolivia, Valterra-La Vega-Las Salinas, Arrecife",Lanzarote,Arrecife,94000,2,80,https://www.idealista.com/en/inmueble/91607933/,2020-12-29 10:29:52.208345+00:00,sale
6228,6228,Duplex in San Bartolomé,Lanzarote,San Bartolome de Lanzarote,187000,3,110,https://www.idealista.com/en/inmueble/89393274/,2020-12-29 10:29:52.211673+00:00,sale
6229,6229,"Flat / Apartment in calle Tindaya, Altavista-Titerroy-San Francisco Javier, Arrecife",Lanzarote,Arrecife,106000,3,86,https://www.idealista.com/en/inmueble/88584314/,2020-12-29 10:29:52.214881+00:00,sale
6230,6230,"Flat / Apartment in calle Guágaro, 6, Argana-Maneje, Arrecife",Lanzarote,Arrecife,135000,3,89,https://www.idealista.com/en/inmueble/91586235/,2020-12-29 10:29:52.218073+00:00,sale
6231,6231,2 Bedroom Apartment in Orzola,Lanzarote,Orzola,135900,2,68,https://www.kyero.com/en/property/8283766-apartment-for-sale-orzola,2020-12-29 10:29:52.221149+00:00,sale
6232,6232,"Flat / Apartment in calle de Biniali, Rafal Nou - Estadi Balear - Son Malferit, Palma de Mallorca",Mallorca,Palma de Mallorca,200000,3,91,https://www.idealista.com/en/inmueble/91449057/,2020-12-29 10:29:52.224298+00:00,sale
6233,6233,"Flat / Apartment in camino de Son Gotleu, Son Gotleu, Palma de Mallorca",Mallorca,Palma de Mallorca,150000,4,109,https://www.idealista.com/en/inmueble/91482072/,2020-12-29 10:29:52.227456+00:00,sale
6234,6234,"Penthouse in calle de Ramon de Montcada, 45, Santa Ponça, Calvià",Mallorca,Calvia,130000,2,40,https://www.idealista.com/en/inmueble/89984893/,2020-12-29 10:29:52.230678+00:00,sale
6235,6235,"Flat / Apartment in Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,148000,3,93,https://www.idealista.com/en/inmueble/91600404/,2020-12-29 10:29:52.233955+00:00,sale
6236,6236,"Flat / Apartment in Son Gotleu, Palma de Mallorca",Mallorca,Palma de Mallorca,87300,4,75,https://www.idealista.com/en/inmueble/91598562/,2020-12-29 10:29:52.237060+00:00,sale
6237,6237,"Flat / Apartment in Pere Garau, Palma de Mallorca",Mallorca,Palma de Mallorca,159000,3,115,https://www.idealista.com/en/inmueble/91596355/,2020-12-29 10:29:52.240242+00:00,sale
6238,6238,"Flat / Apartment in calle del pi gros, Son Servera",Mallorca,Son Servera,195000,3,109,https://www.idealista.com/en/inmueble/90347358/,2020-12-29 10:29:52.243456+00:00,sale
6239,6239,"Flat / Apartment in Peguera, Calvià",Mallorca,Calvia,180000,2,60,https://www.idealista.com/en/inmueble/90632081/,2020-12-29 10:29:52.246700+00:00,sale
6240,6240,"Flat / Apartment in Son Amonda - Reis Catòlics, Inca",Mallorca,Inca,165000,3,115,https://www.idealista.com/en/inmueble/91604669/,2020-12-29 10:29:52.249941+00:00,sale
6241,6241,"Flat / Apartment in Son Cotoner, Palma de Mallorca",Mallorca,Palma de Mallorca,177000,3,98,https://www.idealista.com/en/inmueble/91601554/,2020-12-29 10:29:52.253094+00:00,sale
6242,6242,"Flat / Apartment in Peguera, Calvià",Mallorca,Calvia,180000,2,60,https://www.idealista.com/en/inmueble/90630820/,2020-12-29 10:29:52.256541+00:00,sale
6243,6243,"Flat / Apartment in Porto Cristo, Manacor",Mallorca,Manacor,118000,3,90,https://www.idealista.com/en/inmueble/91599302/,2020-12-29 10:29:52.260968+00:00,sale
6244,6244,Flat / Apartment in Puerto de Pollença,Mallorca,Puerto de Pollenca,190000,3,120,https://www.idealista.com/en/inmueble/86278145/,2020-12-29 10:29:52.264502+00:00,sale
6245,6245,"Flat / Apartment in calle de Santa Lluïsa de Marillac, Cas Capiscol, Palma de Mallorca",Mallorca,Palma de Mallorca,169000,2,70,https://www.idealista.com/en/inmueble/91490906/,2020-12-29 10:29:52.267687+00:00,sale
6246,6246,"Flat / Apartment in Son Cotoner, Palma de Mallorca",Mallorca,Palma de Mallorca,199000,4,126,https://www.idealista.com/en/inmueble/90119012/,2020-12-29 10:29:52.270910+00:00,sale
6247,6247,Flat / Apartment in Campos,Mallorca,Campos,159500,3,160,https://www.idealista.com/en/inmueble/91451805/,2020-12-29 10:29:52.274141+00:00,sale
6378,6378,2 Bedroom Apartment in Arona,Tenerife,Arona,87000,2,72,https://www.kyero.com/en/property/7672360-apartment-for-sale-arona,2020-12-29 10:29:52.708253+00:00,sale
6379,6379,2 Bedroom Apartment in Adeje,Tenerife,Adeje,139000,2,63,https://www.kyero.com/en/property/8291058-apartment-for-sale-adeje,2020-12-29 10:29:52.711417+00:00,sale
6380,6380,2 Bedroom Apartment in Guargacho,Tenerife,Guargacho,87500,2,51,https://www.kyero.com/en/property/8293102-apartment-for-sale-guargacho,2020-12-29 10:29:52.714565+00:00,sale
6381,6381,2 Bedroom Apartment in Arona,Tenerife,Arona,149000,2,110,https://www.kyero.com/en/property/8292940-apartment-for-sale-arona,2020-12-29 10:29:52.717693+00:00,sale
6382,6382,2 Bedroom Apartment in San Isidro De Abona,Tenerife,San Isidro de Abona,106000,2,68,https://www.kyero.com/en/property/8293070-apartment-for-sale-san-isidro-de-abona,2020-12-29 10:29:52.720733+00:00,sale
6383,6383,3 Bedroom Apartment in Santa Lucia De Tirajana,Gran Canaria,Santa Lucia de Tirajana,140000,3,100,https://www.kyero.com/en/property/8289264-apartment-for-sale-santa-lucia-de-tirajana,2020-12-29 10:29:52.724006+00:00,sale
6384,6384,3 Bedroom Apartment in Aguimes,Gran Canaria,Aguimes,65500,3,74,https://www.kyero.com/en/property/8029615-apartment-for-sale-aguimes,2020-12-29 10:29:52.727118+00:00,sale
6385,6385,3 Bedroom Apartment in Las Palmas De Gran Canaria,Gran Canaria,Las Palmas de Gran Canaria,99000,3,112,https://www.kyero.com/en/property/7684443-apartment-for-sale-las-palmas-de-gran-canaria,2020-12-29 10:29:52.730338+00:00,sale
6386,6386,2 Bedroom Apartment in Arucas,Gran Canaria,Arucas,110000,2,67,https://www.kyero.com/en/property/8296181-apartment-for-sale-arucas,2020-12-29 10:29:52.734001+00:00,sale
6387,6387,3 Bedroom Apartment in Las Palmas De Gran Canaria,Gran Canaria,Las Palmas de Gran Canaria,119500,3,65,https://www.kyero.com/en/property/8289293-apartment-for-sale-las-palmas-de-gran-canaria,2020-12-29 10:29:52.737086+00:00,sale
6388,6388,3 Bedroom Apartment in Las Palmas De Gran Canaria,Gran Canaria,Las Palmas de Gran Canaria,136420,3,110,https://www.kyero.com/en/property/8289298-apartment-for-sale-las-palmas-de-gran-canaria,2020-12-29 10:29:52.740245+00:00,sale
6389,6389,2 Bedroom Apartment in Aguimes,Gran Canaria,Aguimes,149000,2,65,https://www.kyero.com/en/property/8289233-apartment-for-sale-aguimes,2020-12-29 10:29:52.743540+00:00,sale
6390,6390,3 Bedroom Penthouse in Santa Lucia De Tirajana,Gran Canaria,Santa Lucia de Tirajana,123000,3,114,https://www.kyero.com/en/property/7684453-apartment-for-sale-santa-lucia-de-tirajana,2020-12-29 10:29:52.746855+00:00,sale
6391,6391,"Flat / Apartment in Calle de Alfonso XIII, Altavista-Titerroy-San Francisco Javier, Arrecife",Lanzarote,Arrecife,98338,3,83,https://www.idealista.com/en/inmueble/88192526/,2020-12-29 10:29:52.750004+00:00,sale
6392,6392,"Flat / Apartment in Calle de Alfonso XIII, Altavista-Titerroy-San Francisco Javier, Arrecife",Lanzarote,Arrecife,100419,3,84,https://www.idealista.com/en/inmueble/88192530/,2020-12-29 10:29:52.753183+00:00,sale
6393,6393,"Flat / Apartment in Calle de Alfonso XIII, Altavista-Titerroy-San Francisco Javier, Arrecife",Lanzarote,Arrecife,98757,3,85,https://www.idealista.com/en/inmueble/88192508/,2020-12-29 10:29:52.756347+00:00,sale
6394,6394,"Flat / Apartment in Calle de Alfonso XIII, Altavista-Titerroy-San Francisco Javier, Arrecife",Lanzarote,Arrecife,97913,3,84,https://www.idealista.com/en/inmueble/88192504/,2020-12-29 10:29:52.759536+00:00,sale
6395,6395,"Flat / Apartment in Calle de Alfonso XIII, Altavista-Titerroy-San Francisco Javier, Arrecife",Lanzarote,Arrecife,100483,3,84,https://www.idealista.com/en/inmueble/88192503/,2020-12-29 10:29:52.762783+00:00,sale
6396,6396,"Flat / Apartment in Calle Alfonso XII, Argana-Maneje, Arrecife",Lanzarote,Arrecife,91774,2,78,https://www.idealista.com/en/inmueble/90482470/,2020-12-29 10:29:52.765928+00:00,sale
6397,6397,"Flat / Apartment in calle de la Peña del Chache, 9, Centro, Arrecife",Lanzarote,Arrecife,152250,3,130,https://www.idealista.com/en/inmueble/91608746/,2020-12-29 10:29:52.768901+00:00,sale
6398,6398,"Flat / Apartment in Calle Alfonso XII, Argana-Maneje, Arrecife",Lanzarote,Arrecife,85529,2,68,https://www.idealista.com/en/inmueble/90469635/,2020-12-29 10:29:52.772071+00:00,sale
